Vendor,Region,Name,Group,Tier,StartingRange,EndingRange,Unit,PricePerUnit
aws,us-east-2,s3,get request,Non-Critical Data,0.0,inf,,1e-06
aws,eu-central-2,s3,put request,Non-Critical Data,0.0,inf,,1e-05
aws,eu-central-1,s3,get transfer,Infrequent Access,0.0,inf,,0.01
aws,ap-east-1,s3,get request,Infrequent Access,0.0,inf,,1e-06
aws,me-central-1,s3,storage,Non-Critical Data,0.0,1024.0,GB-Month,0.0264
aws,me-central-1,s3,storage,Non-Critical Data,1024.0,51200.0,GB-Month,0.026
aws,me-central-1,s3,storage,Non-Critical Data,51200.0,512000.0,GB-Month,0.0255
aws,me-central-1,s3,storage,Non-Critical Data,512000.0,1024000.0,GB-Month,0.0251
aws,me-central-1,s3,storage,Non-Critical Data,1024000.0,5120000.0,GB-Month,0.0246
aws,me-central-1,s3,storage,Non-Critical Data,5120000.0,inf,GB-Month,0.0242
aws,eu-central-1,s3,storage,General Purpose,0.0,51200.0,GB-Month,0.0245
aws,eu-central-1,s3,storage,General Purpose,51200.0,512000.0,GB-Month,0.0235
aws,eu-central-1,s3,storage,General Purpose,512000.0,inf,GB-Month,0.0225
aws,ap-northeast-2,s3,put request,Infrequent Access,0.0,inf,,1e-05
aws,us-west-1,s3,storage,Non-Critical Data,0.0,1024.0,GB-Month,0.0264
aws,us-west-1,s3,storage,Non-Critical Data,1024.0,51200.0,GB-Month,0.0259
aws,us-west-1,s3,storage,Non-Critical Data,51200.0,512000.0,GB-Month,0.0255
aws,us-west-1,s3,storage,Non-Critical Data,512000.0,1024000.0,GB-Month,0.025
aws,us-west-1,s3,storage,Non-Critical Data,1024000.0,5120000.0,GB-Month,0.0246
aws,us-west-1,s3,storage,Non-Critical Data,5120000.0,inf,GB-Month,0.0242
aws,us-west-1,s3,get request,Non-Critical Data,0.0,inf,,1e-06
aws,ap-northeast-1,s3,get request,Infrequent Access,0.0,inf,,1e-06
aws,us-gov-east-1,s3,get request,General Purpose,0.0,inf,,4e-07
aws,ca-central-1,s3,get request,Non-Critical Data,0.0,inf,,1e-06
aws,ca-central-1,s3,put request,Non-Critical Data,0.0,inf,,1e-05
aws,us-west-1,s3,put request,Non-Critical Data,0.0,inf,,1e-05
aws,sa-east-1,s3,get request,Infrequent Access,0.0,inf,,1e-06
aws,us-east-1,s3,get request,Non-Critical Data,0.0,inf,,1e-06
aws,eu-west-1,s3,storage,Infrequent Access,0.0,inf,GB-Month,0.01
aws,us-east-2,s3,get request,Infrequent Access,0.0,inf,,1e-06
aws,eu-central-2,s3,get transfer,Infrequent Access,0.0,inf,,0.01
aws,eu-south-1,s3,get transfer,Non-Critical Data,0.0,inf,,0.01
aws,ap-southeast-4,s3,storage,Non-Critical Data,0.0,1024.0,GB-Month,0.0264
aws,ap-southeast-4,s3,storage,Non-Critical Data,1024.0,51200.0,GB-Month,0.0259
aws,ap-southeast-4,s3,storage,Non-Critical Data,51200.0,512000.0,GB-Month,0.0255
aws,ap-southeast-4,s3,storage,Non-Critical Data,512000.0,1024000.0,GB-Month,0.025
aws,ap-southeast-4,s3,storage,Non-Critical Data,1024000.0,5120000.0,GB-Month,0.0246
aws,ap-southeast-4,s3,storage,Non-Critical Data,5120000.0,inf,GB-Month,0.0242
aws,ap-southeast-3,s3,get request,Infrequent Access,0.0,inf,,1e-06
aws,eu-south-2,s3,get transfer,Non-Critical Data,0.0,inf,,0.01
aws,us-gov-east-1,s3,put request,Infrequent Access,0.0,inf,,1e-05
aws,af-south-1,s3,get transfer,Infrequent Access,0.0,inf,,0.01
aws,ap-northeast-1,s3,storage,Non-Critical Data,0.0,1024.0,GB-Month,0.0264
aws,ap-northeast-1,s3,storage,Non-Critical Data,1024.0,51200.0,GB-Month,0.0259
aws,ap-northeast-1,s3,storage,Non-Critical Data,51200.0,512000.0,GB-Month,0.0255
aws,ap-northeast-1,s3,storage,Non-Critical Data,512000.0,1024000.0,GB-Month,0.025
aws,ap-northeast-1,s3,storage,Non-Critical Data,1024000.0,5120000.0,GB-Month,0.0246
aws,ap-northeast-1,s3,storage,Non-Critical Data,5120000.0,inf,GB-Month,0.0242
aws,eu-central-2,s3,get request,Infrequent Access,0.0,inf,,1e-06
aws,us-gov-east-1,s3,storage,General Purpose,0.0,51200.0,GB-Month,0.039
aws,us-gov-east-1,s3,storage,General Purpose,51200.0,512000.0,GB-Month,0.037
aws,us-gov-east-1,s3,storage,General Purpose,512000.0,inf,GB-Month,0.0355
aws,ap-southeast-3,s3,get request,Non-Critical Data,0.0,inf,,1e-06
aws,me-south-1,s3,storage,Non-Critical Data,0.0,1024.0,GB-Month,0.0264
aws,me-south-1,s3,storage,Non-Critical Data,1024.0,51200.0,GB-Month,0.026
aws,me-south-1,s3,storage,Non-Critical Data,51200.0,512000.0,GB-Month,0.0255
aws,me-south-1,s3,storage,Non-Critical Data,512000.0,1024000.0,GB-Month,0.0251
aws,me-south-1,s3,storage,Non-Critical Data,1024000.0,5120000.0,GB-Month,0.0246
aws,me-south-1,s3,storage,Non-Critical Data,5120000.0,inf,GB-Month,0.0242
aws,ap-northeast-2,s3,storage,Infrequent Access,0.0,inf,GB-Month,0.0138
aws,us-gov-west-1,s3,storage,Non-Critical Data,0.0,1024.0,GB-Month,0.0312
aws,us-gov-west-1,s3,storage,Non-Critical Data,1024.0,51200.0,GB-Month,0.0306
aws,us-gov-west-1,s3,storage,Non-Critical Data,51200.0,512000.0,GB-Month,0.0301
aws,us-gov-west-1,s3,storage,Non-Critical Data,512000.0,1024000.0,GB-Month,0.0296
aws,us-gov-west-1,s3,storage,Non-Critical Data,1024000.0,5120000.0,GB-Month,0.0291
aws,us-gov-west-1,s3,storage,Non-Critical Data,5120000.0,inf,GB-Month,0.0285
aws,ap-southeast-3,s3,get transfer,Non-Critical Data,0.0,inf,,0.01
aws,us-gov-west-1,s3,get request,Infrequent Access,0.0,inf,,1e-06
aws,ap-south-1,s3,get transfer,Infrequent Access,0.0,inf,,0.01
aws,ap-south-1,s3,get request,General Purpose,0.0,inf,,4e-07
aws,eu-south-1,s3,get request,Infrequent Access,0.0,inf,,1e-06
aws,ap-southeast-3,s3,put request,General Purpose,0.0,inf,,5e-06
aws,eu-north-1,s3,get transfer,Non-Critical Data,0.0,inf,,0.01
aws,ap-southeast-1,s3,get request,General Purpose,0.0,inf,,4e-07
aws,us-gov-west-1,s3,get transfer,Infrequent Access,0.0,inf,,0.01
aws,me-central-1,s3,storage,Infrequent Access,0.0,inf,GB-Month,0.01104
aws,af-south-1,s3,storage,Infrequent Access,0.0,inf,GB-Month,0.0149
aws,me-central-1,s3,get request,General Purpose,0.0,inf,,4.4e-07
aws,ap-northeast-2,s3,get transfer,Infrequent Access,0.0,inf,,0.01
aws,eu-south-1,s3,get request,General Purpose,0.0,inf,,4e-07
aws,ap-southeast-2,s3,get request,Non-Critical Data,0.0,inf,,1e-06
aws,ap-east-1,s3,storage,Non-Critical Data,0.0,1024.0,GB-Month,0.024
aws,ap-east-1,s3,storage,Non-Critical Data,1024.0,51200.0,GB-Month,0.0236
aws,ap-east-1,s3,storage,Non-Critical Data,51200.0,512000.0,GB-Month,0.0232
aws,ap-east-1,s3,storage,Non-Critical Data,512000.0,1024000.0,GB-Month,0.0228
aws,ap-east-1,s3,storage,Non-Critical Data,1024000.0,5120000.0,GB-Month,0.0224
aws,ap-east-1,s3,storage,Non-Critical Data,5120000.0,inf,GB-Month,0.022
aws,ap-south-1,s3,get request,Non-Critical Data,0.0,inf,,1e-06
aws,ap-south-1,s3,put request,Non-Critical Data,0.0,inf,,1e-05
aws,eu-west-2,s3,put request,Infrequent Access,0.0,inf,,1e-05
aws,eu-west-3,s3,put request,Non-Critical Data,0.0,inf,,1e-05
aws,us-west-1,s3,get transfer,Non-Critical Data,0.0,inf,,0.01
aws,eu-west-3,s3,get transfer,Non-Critical Data,0.0,inf,,0.01
aws,ap-northeast-3,s3,get transfer,Infrequent Access,0.0,inf,,0.01
aws,eu-central-1,s3,get request,General Purpose,0.0,inf,,4.3e-07
aws,ca-central-1,s3,storage,Infrequent Access,0.0,inf,GB-Month,0.01104
aws,us-west-1,s3,storage,General Purpose,0.0,51200.0,GB-Month,0.026
aws,us-west-1,s3,storage,General Purpose,51200.0,512000.0,GB-Month,0.025
aws,us-west-1,s3,storage,General Purpose,512000.0,inf,GB-Month,0.024
aws,eu-central-1,s3,get request,Non-Critical Data,0.0,inf,,1e-06
aws,us-west-2,s3,get transfer,Infrequent Access,0.0,inf,,0.01
aws,ap-east-1,s3,get request,Non-Critical Data,0.0,inf,,1e-06
aws,ap-southeast-2,s3,put request,General Purpose,0.0,inf,,5.5e-06
aws,sa-east-1,s3,put request,Infrequent Access,0.0,inf,,1e-05
aws,us-west-2,s3,get request,Non-Critical Data,0.0,inf,,1e-06
aws,eu-north-1,s3,get transfer,Infrequent Access,0.0,inf,,0.01
aws,ap-southeast-1,s3,put request,Infrequent Access,0.0,inf,,1e-05
aws,me-south-1,s3,storage,General Purpose,0.0,51200.0,GB-Month,0.025
aws,me-south-1,s3,storage,General Purpose,51200.0,512000.0,GB-Month,0.024
aws,me-south-1,s3,storage,General Purpose,512000.0,inf,GB-Month,0.023
aws,eu-west-1,s3,put request,Infrequent Access,0.0,inf,,1e-05
aws,af-south-1,s3,storage,Infrequent Access,0.0,inf,GB-Month,0.0119
aws,ap-south-1,s3,put request,General Purpose,0.0,inf,,5e-06
aws,ap-southeast-4,s3,storage,Infrequent Access,0.0,inf,GB-Month,0.0138
aws,eu-central-2,s3,get transfer,Non-Critical Data,0.0,inf,,0.01
aws,ap-northeast-2,s3,get request,Infrequent Access,0.0,inf,,1e-06
aws,ap-east-1,s3,storage,Infrequent Access,0.0,inf,GB-Month,0.011
aws,us-gov-east-1,s3,get transfer,Non-Critical Data,0.0,inf,,0.01
aws,ap-south-1,s3,storage,General Purpose,0.0,51200.0,GB-Month,0.025
aws,ap-south-1,s3,storage,General Purpose,51200.0,512000.0,GB-Month,0.024
aws,ap-south-1,s3,storage,General Purpose,512000.0,inf,GB-Month,0.023
aws,ap-east-1,s3,put request,General Purpose,0.0,inf,,5e-06
aws,ap-south-2,s3,get request,General Purpose,0.0,inf,,4e-07
aws,us-west-2,s3,storage,Infrequent Access,0.0,inf,GB-Month,0.0125
aws,ap-northeast-2,s3,storage,Infrequent Access,0.0,inf,GB-Month,0.011
aws,ap-southeast-4,s3,put request,Infrequent Access,0.0,inf,,1e-05
aws,ap-southeast-2,s3,storage,Non-Critical Data,0.0,1024.0,GB-Month,0.0264
aws,ap-southeast-2,s3,storage,Non-Critical Data,1024.0,51200.0,GB-Month,0.0259
aws,ap-southeast-2,s3,storage,Non-Critical Data,51200.0,512000.0,GB-Month,0.0255
aws,ap-southeast-2,s3,storage,Non-Critical Data,512000.0,1024000.0,GB-Month,0.025
aws,ap-southeast-2,s3,storage,Non-Critical Data,1024000.0,5120000.0,GB-Month,0.0246
aws,ap-southeast-2,s3,storage,Non-Critical Data,5120000.0,inf,GB-Month,0.0242
aws,us-gov-west-1,s3,put request,Infrequent Access,0.0,inf,,1e-05
aws,us-east-2,s3,put request,Infrequent Access,0.0,inf,,1e-05
aws,ap-southeast-1,s3,put request,General Purpose,0.0,inf,,5e-06
aws,ap-southeast-1,s3,storage,Infrequent Access,0.0,inf,GB-Month,0.0138
aws,ap-southeast-4,s3,get request,General Purpose,0.0,inf,,4.4e-07
aws,eu-north-1,s3,storage,General Purpose,0.0,51200.0,GB-Month,0.023
aws,eu-north-1,s3,storage,General Purpose,51200.0,512000.0,GB-Month,0.022
aws,eu-north-1,s3,storage,General Purpose,512000.0,inf,GB-Month,0.021
aws,us-east-2,s3,get transfer,Infrequent Access,0.0,inf,,0.01
aws,ap-south-2,s3,storage,Non-Critical Data,0.0,1024.0,GB-Month,0.024
aws,ap-south-2,s3,storage,Non-Critical Data,1024.0,51200.0,GB-Month,0.0236
aws,ap-south-2,s3,storage,Non-Critical Data,51200.0,512000.0,GB-Month,0.0232
aws,ap-south-2,s3,storage,Non-Critical Data,512000.0,1024000.0,GB-Month,0.0228
aws,ap-south-2,s3,storage,Non-Critical Data,1024000.0,5120000.0,GB-Month,0.0224
aws,ap-south-2,s3,storage,Non-Critical Data,5120000.0,inf,GB-Month,0.022
aws,us-east-1,s3,storage,General Purpose,0.0,51200.0,GB-Month,0.023
aws,us-east-1,s3,storage,General Purpose,51200.0,512000.0,GB-Month,0.022
aws,us-east-1,s3,storage,General Purpose,512000.0,inf,GB-Month,0.021
aws,ap-southeast-1,s3,storage,Infrequent Access,0.0,inf,GB-Month,0.011
aws,ap-south-2,s3,get request,Infrequent Access,0.0,inf,,1e-06
aws,ap-northeast-1,s3,get request,Non-Critical Data,0.0,inf,,1e-06
aws,us-gov-west-1,s3,storage,General Purpose,0.0,51200.0,GB-Month,0.039
aws,us-gov-west-1,s3,storage,General Purpose,51200.0,512000.0,GB-Month,0.037
aws,us-gov-west-1,s3,storage,General Purpose,512000.0,inf,GB-Month,0.0355
aws,eu-west-3,s3,put request,Infrequent Access,0.0,inf,,1e-05
aws,eu-south-2,s3,get request,General Purpose,0.0,inf,,4e-07
aws,me-south-1,s3,get transfer,Infrequent Access,0.0,inf,,0.01
aws,ap-northeast-1,s3,put request,General Purpose,0.0,inf,,4.7e-06
aws,eu-west-3,s3,get request,Infrequent Access,0.0,inf,,1e-06
aws,ap-southeast-1,s3,get transfer,Infrequent Access,0.0,inf,,0.01
aws,ap-northeast-3,s3,get request,Infrequent Access,0.0,inf,,1e-06
aws,me-central-1,s3,get request,Non-Critical Data,0.0,inf,,1e-06
aws,ap-southeast-2,s3,put request,Non-Critical Data,0.0,inf,,1e-05
aws,eu-west-2,s3,get transfer,Infrequent Access,0.0,inf,,0.01
aws,eu-west-2,s3,get transfer,Non-Critical Data,0.0,inf,,0.01
aws,us-gov-west-1,s3,put request,General Purpose,0.0,inf,,5e-06
aws,eu-north-1,s3,storage,Infrequent Access,0.0,inf,GB-Month,0.01
aws,us-east-2,s3,storage,General Purpose,0.0,51200.0,GB-Month,0.023
aws,us-east-2,s3,storage,General Purpose,51200.0,512000.0,GB-Month,0.022
aws,us-east-2,s3,storage,General Purpose,512000.0,inf,GB-Month,0.021
aws,me-central-1,s3,get transfer,Non-Critical Data,0.0,inf,,0.01
aws,ap-northeast-3,s3,get request,General Purpose,0.0,inf,,3.7e-07
aws,us-west-2,s3,storage,General Purpose,0.0,51200.0,GB-Month,0.023
aws,us-west-2,s3,storage,General Purpose,51200.0,512000.0,GB-Month,0.022
aws,us-west-2,s3,storage,General Purpose,512000.0,inf,GB-Month,0.021
aws,eu-west-3,s3,storage,Infrequent Access,0.0,inf,GB-Month,0.0131
aws,us-east-2,s3,put request,Non-Critical Data,0.0,inf,,1e-05
aws,me-central-1,s3,get transfer,Infrequent Access,0.0,inf,,0.01
aws,eu-central-2,s3,get request,Non-Critical Data,0.0,inf,,1e-06
aws,ap-southeast-4,s3,get transfer,Infrequent Access,0.0,inf,,0.01
aws,me-central-1,s3,put request,Non-Critical Data,0.0,inf,,1e-05
aws,eu-west-1,s3,get request,General Purpose,0.0,inf,,4e-07
aws,af-south-1,s3,storage,Non-Critical Data,0.0,1024.0,GB-Month,0.024
aws,af-south-1,s3,storage,Non-Critical Data,1024.0,51200.0,GB-Month,0.0236
aws,af-south-1,s3,storage,Non-Critical Data,51200.0,512000.0,GB-Month,0.0232
aws,af-south-1,s3,storage,Non-Critical Data,512000.0,1024000.0,GB-Month,0.0228
aws,af-south-1,s3,storage,Non-Critical Data,1024000.0,5120000.0,GB-Month,0.0224
aws,af-south-1,s3,storage,Non-Critical Data,5120000.0,inf,GB-Month,0.022
aws,ap-southeast-2,s3,get request,General Purpose,0.0,inf,,4.4e-07
aws,eu-central-1,s3,storage,Non-Critical Data,0.0,1024.0,GB-Month,0.026
aws,eu-central-1,s3,storage,Non-Critical Data,1024.0,51200.0,GB-Month,0.0255
aws,eu-central-1,s3,storage,Non-Critical Data,51200.0,512000.0,GB-Month,0.0251
aws,eu-central-1,s3,storage,Non-Critical Data,512000.0,1024000.0,GB-Month,0.0247
aws,eu-central-1,s3,storage,Non-Critical Data,1024000.0,5120000.0,GB-Month,0.0242
aws,eu-central-1,s3,storage,Non-Critical Data,5120000.0,inf,GB-Month,0.0238
aws,sa-east-1,s3,storage,General Purpose,0.0,51200.0,GB-Month,0.0405
aws,sa-east-1,s3,storage,General Purpose,51200.0,512000.0,GB-Month,0.039
aws,sa-east-1,s3,storage,General Purpose,512000.0,inf,GB-Month,0.037
aws,eu-south-2,s3,storage,Non-Critical Data,0.0,1024.0,GB-Month,0.024
aws,eu-south-2,s3,storage,Non-Critical Data,1024.0,51200.0,GB-Month,0.0236
aws,eu-south-2,s3,storage,Non-Critical Data,51200.0,512000.0,GB-Month,0.0232
aws,eu-south-2,s3,storage,Non-Critical Data,512000.0,1024000.0,GB-Month,0.0228
aws,eu-south-2,s3,storage,Non-Critical Data,1024000.0,5120000.0,GB-Month,0.0224
aws,eu-south-2,s3,storage,Non-Critical Data,5120000.0,inf,GB-Month,0.022
aws,us-east-1,s3,get request,General Purpose,0.0,inf,,4e-07
aws,ap-southeast-2,s3,put request,Infrequent Access,0.0,inf,,1e-05
aws,eu-central-2,s3,storage,Non-Critical Data,0.0,1024.0,GB-Month,0.0286
aws,eu-central-2,s3,storage,Non-Critical Data,1024.0,51200.0,GB-Month,0.02805
aws,eu-central-2,s3,storage,Non-Critical Data,51200.0,512000.0,GB-Month,0.02761
aws,eu-central-2,s3,storage,Non-Critical Data,512000.0,1024000.0,GB-Month,0.02717
aws,eu-central-2,s3,storage,Non-Critical Data,1024000.0,5120000.0,GB-Month,0.02662
aws,eu-central-2,s3,storage,Non-Critical Data,5120000.0,inf,GB-Month,0.02618
azure,eastus,Blob Storage,get request,Cool,0.0,inf,requests,1e-06
azure,centralindia,Block Blob v2,put request,Premium,0.0,inf,requests,3.19e-06
azure,qatarcentral,Blob Storage,storage,Cool,0.0,inf,1 GB/Month,0.01104
azure,westus,Blob Storage,put transfer,Cool,0.0,inf,1 GB,0.0025
azure,northcentralus,Blob Storage,storage,Cool,0.0,inf,1 GB/Month,0.0152
azure,swedencentral,Blob Storage,put request,Cool,0.0,inf,requests,1e-05
azure,switzerlandwest,Blob Storage,put transfer,Cool,0.0,inf,1 GB,0.003575
azure,westus2,Block Blob,get request,Premium,0.0,inf,requests,1.4e-07
azure,southeastasia,Blob Storage,get request,Cool,0.0,inf,requests,1e-06
azure,brazilsouth,Block Blob v2,put request,Premium,0.0,inf,requests,4.55e-06
azure,germanynorth,Block Blob v2,put request,Premium,0.0,inf,requests,3.0300000000000002e-06
azure,southafricanorth,Blob Storage,get transfer,Cool,0.0,inf,1 GB,0.01
azure,westus3,Block Blob v2,put request,Premium,0.0,inf,requests,2.28e-06
azure,jioindiacentral,Blob Storage,put request,Hot,0.0,inf,requests,5.5e-06
azure,centralus,Blob Storage,storage,Hot,51200.0,inf,1 GB/Month,0.017664
azure,centralus,Blob Storage,storage,Hot,0.0,inf,1 GB/Month,0.0184
azure,centralus,Blob Storage,storage,Hot,512000.0,inf,1 GB/Month,0.016928
azure,brazilsouth,Blob Storage,get transfer,Cool,0.0,inf,1 GB,0.01
azure,usgovvirginia,Block Blob,storage,Premium,0.0,inf,1 GB/Month,0.188
azure,brazilsoutheast,Blob Storage,put transfer,Cool,0.0,inf,1 GB,0.00325
azure,swedencentral,Block Blob,storage,Premium,0.0,inf,1 GB/Month,0.15
azure,westcentralus,Blob Storage,put transfer,Cool,0.0,inf,1 GB,0.0025
azure,francecentral,Block Blob,put request,Premium,0.0,inf,requests,2.1899999999999998e-06
azure,southafricanorth,Blob Storage,put transfer,Cool,0.0,inf,1 GB,0.00335
azure,qatarcentral,Block Blob v2,get request,Premium,0.0,inf,requests,2.41e-07
azure,usgovvirginia,Blob Storage,get request,Cool,0.0,inf,requests,1e-06
azure,northcentralus,Blob Storage,get request,Hot,0.0,inf,requests,4e-07
azure,ukwest,Block Blob v2,put request,Premium,0.0,inf,requests,2.8500000000000002e-06
azure,southcentralus,Block Blob v2,get request,Premium,0.0,inf,requests,2.1800000000000002e-07
azure,attatlanta1,Blob Storage,storage,Cool,0.0,inf,1 GB/Month,0.01
azure,westus2,Blob Storage,get request,Hot,0.0,inf,requests,4e-07
azure,swedencentral,Blob Storage,put request,Hot,0.0,inf,requests,5e-06
azure,centralindia,Block Blob v2,storage,Premium,0.0,inf,1 GB/Month,0.21
azure,francesouth,Block Blob v2,put request,Premium,0.0,inf,requests,3.6900000000000002e-06
azure,norwaywest,Block Blob v2,get request,Premium,0.0,inf,requests,3.3800000000000004e-07
azure,eastasia,Blob Storage,get transfer,Cool,0.0,inf,1 GB,0.01
azure,eastus2,Blob Storage,storage,Cool,0.0,inf,1 GB/Month,0.01
azure,ukwest,Blob Storage,get request,Cool,0.0,inf,requests,1.0999999999999998e-06
azure,attdallas1,Block Blob v2,put request,Premium,0.0,inf,requests,2.73e-06
azure,northeurope,Blob Storage,put request,Cool,0.0,inf,requests,1e-05
azure,eastus2,Blob Storage,storage,Hot,51200.0,inf,1 GB/Month,0.017664
azure,eastus2,Blob Storage,storage,Hot,0.0,inf,1 GB/Month,0.0184
azure,eastus2,Blob Storage,storage,Hot,512000.0,inf,1 GB/Month,0.016928
azure,usgovtexas,Blob Storage,put request,Cool,0.0,inf,requests,1e-05
azure,westindia,Block Blob,get request,Premium,0.0,inf,requests,2.0999999999999997e-07
azure,westeurope,Blob Storage,storage,Hot,0.0,inf,1 GB/Month,0.0196
azure,westeurope,Blob Storage,storage,Hot,51200.0,inf,1 GB/Month,0.018816
azure,westeurope,Blob Storage,storage,Hot,512000.0,inf,1 GB/Month,0.018032
azure,japanwest,Blob Storage,get request,Hot,0.0,inf,requests,4e-07
azure,jioindiawest,Blob Storage,get transfer,Cool,0.0,inf,1 GB,0.01
azure,eastus,Block Blob v2,storage,Premium,0.0,inf,1 GB/Month,0.15
azure,westus3,Block Blob,get request,Premium,0.0,inf,requests,1.4e-07
azure,westindia,Block Blob,storage,Premium,0.0,inf,1 GB/Month,0.225
azure,southeastasia,Block Blob,storage,Premium,0.0,inf,1 GB/Month,0.195
azure,westcentralus,Block Blob v2,put request,Premium,0.0,inf,requests,2.73e-06
azure,uaecentral,Block Blob,put request,Premium,0.0,inf,requests,3.2500000000000002e-06
azure,koreacentral,Block Blob v2,storage,Premium,0.0,inf,1 GB/Month,0.203
azure,southafricawest,Block Blob,get request,Premium,0.0,inf,requests,2.66e-07
azure,attatlanta1,Blob Storage,get request,Hot,0.0,inf,requests,4e-07
azure,eastus,Blob Storage,put request,Hot,0.0,inf,requests,5e-06
azure,jioindiawest,Blob Storage,storage,Cool,0.0,inf,1 GB/Month,0.011
azure,usgovarizona,Block Blob v2,get request,Premium,0.0,inf,requests,2.28e-07
azure,ukwest,Blob Storage,storage,Cool,0.0,inf,1 GB/Month,0.0105
azure,germanynorth,Block Blob,put request,Premium,0.0,inf,requests,2.96e-06
azure,westeurope,Blob Storage,put request,Hot,0.0,inf,requests,5.4e-06
azure,qatarcentral,Blob Storage,put request,Hot,0.0,inf,requests,5.5e-06
azure,southafricanorth,Blob Storage,get request,Cool,0.0,inf,requests,1e-06
azure,australiacentral2,Blob Storage,put transfer,Cool,0.0,inf,1 GB,0.0025
azure,westus3,Blob Storage,get request,Hot,0.0,inf,requests,4e-07
azure,francesouth,Blob Storage,storage,Hot,512000.0,inf,1 GB/Month,0.022963
azure,francesouth,Blob Storage,storage,Hot,51200.0,inf,1 GB/Month,0.023961
azure,francesouth,Blob Storage,storage,Hot,0.0,inf,1 GB/Month,0.02496
azure,southcentralus,Blob Storage,get request,Cool,0.0,inf,requests,1e-06
azure,australiaeast,Block Blob v2,storage,Premium,0.0,inf,1 GB/Month,0.218
azure,australiacentral2,Blob Storage,put request,Cool,0.0,inf,requests,1e-05
azure,australiasoutheast,Blob Storage,storage,Cool,0.0,inf,1 GB/Month,0.015
azure,japaneast,Block Blob,storage,Premium,0.0,inf,1 GB/Month,0.218
azure,canadaeast,Blob Storage,get transfer,Cool,0.0,inf,1 GB,0.01
azure,centralindia,Block Blob,put request,Premium,0.0,inf,requests,2.4500000000000003e-06
azure,canadacentral,Blob Storage,put request,Cool,0.0,inf,requests,1e-05
azure,westus3,Block Blob v2,get request,Premium,0.0,inf,requests,1.82e-07
azure,southeastasia,Block Blob v2,storage,Premium,0.0,inf,1 GB/Month,0.195
azure,uaecentral,Blob Storage,get request,Hot,0.0,inf,requests,5.590000000000001e-07
azure,usgovtexas,Block Blob,put request,Premium,0.0,inf,requests,2.1899999999999998e-06
azure,eastus,Block Blob v2,put request,Premium,0.0,inf,requests,2.28e-06
azure,centralus,Block Blob,get request,Premium,0.0,inf,requests,1.68e-07
azure,brazilsouth,Blob Storage,put request,Cool,0.0,inf,requests,1e-05
azure,switzerlandnorth,Blob Storage,storage,Cool,0.0,inf,1 GB/Month,0.011
azure,japanwest,Block Blob,storage,Premium,0.0,inf,1 GB/Month,0.233
azure,germanywestcentral,Block Blob v2,storage,Premium,0.0,inf,1 GB/Month,0.195
azure,jioindiawest,Blob Storage,put transfer,Cool,0.0,inf,1 GB,0.0025
azure,westus3,Blob Storage,put request,Cool,0.0,inf,requests,1e-05
azure,usgovvirginia,Blob Storage,put transfer,Cool,0.0,inf,1 GB,0.0025
azure,switzerlandwest,Block Blob v2,storage,Premium,0.0,inf,1 GB/Month,0.292
azure,koreasouth,Blob Storage,storage,Hot,512000.0,inf,1 GB/Month,0.0184
azure,koreasouth,Blob Storage,storage,Hot,0.0,inf,1 GB/Month,0.02
azure,koreasouth,Blob Storage,storage,Hot,51200.0,inf,1 GB/Month,0.0192
azure,southafricanorth,Blob Storage,get request,Hot,0.0,inf,requests,4e-07
azure,japanwest,Blob Storage,put request,Cool,0.0,inf,requests,1e-05
azure,southafricanorth,Blob Storage,storage,Hot,0.0,inf,1 GB/Month,0.0219
azure,southafricanorth,Blob Storage,storage,Hot,51200.0,inf,1 GB/Month,0.021
azure,southafricanorth,Blob Storage,storage,Hot,512000.0,inf,1 GB/Month,0.0202
azure,jioindiacentral,Blob Storage,put request,Cool,0.0,inf,requests,1e-05
azure,switzerlandwest,Block Blob v2,get request,Premium,0.0,inf,requests,3.549e-07
azure,attatlanta1,Blob Storage,put transfer,Cool,0.0,inf,1 GB,0.0025
azure,eastus2,Block Blob v2,get request,Premium,0.0,inf,requests,1.82e-07
azure,eastasia,Blob Storage,storage,Cool,0.0,inf,1 GB/Month,0.011
azure,centralus,Block Blob,storage,Premium,0.0,inf,1 GB/Month,0.18
azure,switzerlandnorth,Blob Storage,put request,Cool,0.0,inf,requests,1.1e-05
azure,uksouth,Blob Storage,put request,Hot,0.0,inf,requests,5.899999999999999e-06
azure,usgovtexas,Block Blob,get request,Premium,0.0,inf,requests,1.75e-07
azure,northcentralus,Block Blob v2,put request,Premium,0.0,inf,requests,2.73e-06
azure,westus3,Blob Storage,get transfer,Cool,0.0,inf,1 GB,0.01
azure,qatarcentral,Block Blob,put request,Premium,0.0,inf,requests,2.5e-06
azure,southeastasia,Blob Storage,put request,Hot,0.0,inf,requests,5e-06
azure,westus,Blob Storage,get request,Cool,0.0,inf,requests,1e-06
azure,westcentralus,Blob Storage,storage,Hot,0.0,inf,1 GB/Month,0.0184
azure,westcentralus,Blob Storage,storage,Hot,512000.0,inf,1 GB/Month,0.016928
azure,westcentralus,Blob Storage,storage,Hot,51200.0,inf,1 GB/Month,0.017664
azure,canadaeast,Blob Storage,put transfer,Cool,0.0,inf,1 GB,0.0025
azure,norwayeast,Blob Storage,put request,Cool,0.0,inf,requests,1.1e-05
azure,centralus,Blob Storage,put request,Cool,0.0,inf,requests,1e-05
